latitude,longitude,postal_code,fsa
43.66624,-79.43436,M6H 1X5,M6H 
43.78644,-79.25912,M1S 2V2,M1S 
43.66169,-79.33367,M4M 2X6,M4M 
43.65493,-79.39952,M5T 2G4,M5T 
43.65822,-79.57576,M9C 4J1,M9C 
43.62127,-79.48252,M8V 0B1,M8V 
43.656459999999996,-79.57755,M9C 4J1,M9C 
43.6437,-79.38128,M5J 0A7,M5J 
43.66703,-79.4063,M5R 2W9,M5R 
43.63917,-79.41487,M6K 3S2,M6K 
43.676840000000006,-79.4364,M6H 2Y3,M6H 
43.663759999999996,-79.38538,M4Y 1Y8,M4Y 
43.65023,-79.40342,M5T 1B7,M5T 
43.6377,-79.40341,M5v 0b9,M5v 
43.64095,-79.39613,M5V 4A5,M5V 
43.67055,-79.39336,M5R 1C4,M5R 
43.6672,-79.36462,M4X 1C4,M4X 
43.68298,-79.42023,M6C 2M1,M6C 
43.64012,-79.41508,M6K 3S2,M6K 
43.67194,-79.3875,M5R 1E9,M5R 
43.71479,-79.45555999999999,M6A 0A2,M6A 
43.75982,-79.28307,M1P 1Z3,M1P 
43.73417,-79.35276,M3C 2E4,M3C 
43.65733,-79.38421,M5G 2K5,M5G 
43.656620000000004,-79.40279,M5T 1P1,M5T 
43.65084,-79.4228,M6J 3B1,M6J 
43.64479,-79.39008000000001,M5V 0E9,M5V 
43.64145,-79.38271999999999,M5J 0B1,M5J 
43.644909999999996,-79.51949,M8Z 4J9,M8Z 
43.64863,-79.39202,M5V 1P6,M5V 
43.67177,-79.38823000000001,M4W 2J1,M4W 
43.656940000000006,-79.42267,M6G 3R2,M6G 
43.63661,-79.40438,M5V 1A8,M5V 
43.63908,-79.43821,M6K 3B2,M6K 
43.70797,-79.39652,M4P 1R2,M4P 
43.642790000000005,-79.39281,M5V 0K3,M5V 
43.65528,-79.46033,M6P 2L3,M6P 
43.6705,-79.48083000000001,M6N 3V1,M6N 
43.64212,-79.41127,M5V 3W4,M5V 
43.65466,-79.37331,M5A 2N1,M5A 
43.71483,-79.36198,M4G 2L2,M4G 
43.66053,-79.40312,M5S 2K4,M5S 
43.670390000000005,-79.43069,M6H 2T9,M6H 
43.65368,-79.37643,M5B 1Y6,M5B 
43.664609999999996,-79.44353000000001,M6H 1Y5,M6H 
43.65509,-79.37621,M5B 1Y6,M5B 
43.798970000000004,-79.1375,M1C 2P8,M1C 
43.64492,-79.3938,M5V 1H1,M5V 
43.635459999999995,-79.40394,M5V 4A2,M5V 
43.66008,-79.34946,M4M 2J1,M4M 
43.69171,-79.49727,M6M 2K3,M6M 
43.61029,-79.49011,M8V 1E2,M8V 
43.781909999999996,-79.14198,M1C 2C6,M1C 
43.658970000000004,-79.56638000000001,M9B 2R7,M9B 
43.7075,-79.39856999999999,M4P 1R2,M4P 
43.65092,-79.40779,M6J 2J1,M6J 
43.676790000000004,-79.39214,M5R 1J2,M5R 
43.66798,-79.37683,M4Y 1M4,M4Y 
43.64719,-79.39063,M5V 0L4,M5V 
43.6425,-79.38027,M5J 0A6,M5J 
43.65558,-79.39565,M5T 1J9,M5T 
43.65533,-79.38566,M5G 1P7,M5G 
43.64775,-79.40057,M5T 1A3,M5T 
43.65392,-79.39471999999999,M5T 1J9,M5T 
43.638729999999995,-79.44036,M6K 3B2,M6K 
43.70493,-79.39746,M4S 2G7,M4S 
43.66727,-79.4,M5S 3J4,M5S 
43.66363,-79.32556,M4L 1B3,M4L 
43.650859999999994,-79.43630999999999,M6K 2M4,M6K 
43.66297,-79.4126,M6G 2L5,M6G 
43.66595,-79.47633,M6P 2A3,M6P 
43.66437,-79.32569000000001,M4L 1B3,M4L 
43.68437,-79.34398,M4J 3B3,M4J 
43.69184,-79.35028,M4K 3W8,M4K 
43.65891,-79.41144,M6G 2S9,M6G 
43.65163,-79.42846999999999,M6J 3H6,M6J 
43.6492,-79.44556,M6R 1R1,M6R 
43.63665,-79.43505,M6K 1H5,M6K 
43.770270000000004,-79.3788,M2K 1K8,M2K 
43.64113,-79.40363,M5V 1C3,M5V 
43.64232,-79.37952,M5J 1B7,M5J 
43.633340000000004,-79.42993,M6K 2J4,M6K 
43.64141,-79.38156,M5J 0B1,M5J 
43.64498,-79.39058,M5V 0E9,M5V 
43.67001,-79.32681,M4L 1Y7,M4L 
43.701029999999996,-79.30494,M4B 2N1,M4B 
43.64043,-79.42277,M6K 0A3,M6K 
43.69099,-79.28103,M1L 3L1,M1L 
43.66057,-79.38146,M5B 1L3,M5B 
43.66513,-79.38486,M4Y 3G4,M4Y 
43.66725,-79.4304,M6H 2T9,M6H 
43.65553,-79.38356999999999,M5G 1P7,M5G 
43.782,-79.30545,M1T 2H7,M1T 
43.63883,-79.39765,M5V 4B2,M5V 
43.67171,-79.3924,M5R 1C4,M5R 
43.77107,-79.40794,M2N 3T4,M2N 
43.714209999999994,-79.42791,M5N 2P2,M5N 
43.734140000000004,-79.35398,M3C 2E4,M3C 
43.7344,-79.35385,M3C 2E4,M3C 
43.69157,-79.43404,M6C 3P8,M6C 
43.667590000000004,-79.43036,M6H 2T9,M6H 
43.66783,-79.41136999999999,M5R 3G3,M5R 
43.63705,-79.43491999999999,M6K 1H5,M6K 
43.77965,-79.41555,M2N 7G5,M2N 
43.64513,-79.43525,M6K 1P1,M6K 
43.6704,-79.37635,M4Y 0A4,M4Y 
43.72343,-79.45465,M6A 1S2,M6A 
43.65444,-79.41375,M6J 2N9,M6J 
43.66825,-79.43045,M6H 2T9,M6H 
43.68975,-79.45049,M6E 1Y5,M6E 
43.66275,-79.48952,M6S 2L4,M6S 
43.62262,-79.48855999999999,M8V 3V6,M8V 
43.64799,-79.39216,M5V 0G6,M5V 
43.676790000000004,-79.43542,M6H 2Y3,M6H 
43.64886,-79.38108000000001,M5H 4A6,M5H 
43.6537,-79.3725,M5C 3H6,M5C 
43.64624,-79.37923,M5E 1Z8,M5E 
43.696259999999995,-79.40599,M5P 1M2,M5P 
43.666779999999996,-79.4517,M6P 3S2,M6P 
43.67029,-79.4815,M6N 1L1,M6N 
43.666779999999996,-79.44954,M6P 3S2,M6P 
43.68308,-79.35649000000001,M4K 1X5,M4K 
43.80195,-79.40187,M2M 3N6,M2M 
43.67099,-79.39321,M5R 1C4,M5R 
43.64377,-79.38913000000001,M5V 0E9,M5V 
43.70466,-79.28714000000001,M1L 3M1,M1L 
43.66486,-79.36883,M5A 2L1,M5A 
43.64014,-79.39658,M5V 4A5,M5V 
43.673159999999996,-79.43723,M6H 3E1,M6H 
43.66023,-79.38126,M5B 2H3,M5B 
43.79056,-79.29077,M1S 1C8,M1S 
43.67388,-79.38962,M4W 3C8,M4W 
43.66735,-79.41327,M6G 1P3,M6G 
43.69457,-79.28534,M1L 1J6,M1L 
43.61072,-79.55068,M8W 0A8,M8W 
43.67791,-79.43198000000001,M6H 2S1,M6H 
43.6414,-79.38217,M5J 0B1,M5J 
43.63539,-79.46964,M6S 5B4,M6S 
43.64516,-79.40051,M5V 0G9,M5V 
43.65781,-79.44201,M6H 3W3,M6H 
43.68905,-79.32897,M4J 4T8,M4J 
43.666290000000004,-79.41426,M6G 2P6,M6G 
43.71519,-79.36601999999999,M4G 3X7,M4G 
43.70463,-79.39904,M4S 3H8,M4S 
43.65371,-79.37304,M5C 3H6,M5C 
43.641890000000004,-79.4009,M5V 1C1,M5V 
43.6714,-79.39513000000001,M5R 1C4,M5R 
43.67074,-79.39464,M5R 1C4,M5R 
43.64304,-79.40114,M5V 0H1,M5V 
43.66013,-79.45515999999999,M6P 1H8,M6P 
43.71588,-79.5655,M9W 2A2,M9W 
43.652359999999994,-79.43399000000001,M6K 1W2,M6K 
43.63775,-79.39811,M5V 0J9,M5V 
43.63557,-79.43544,M6K 1C1,M6K 
43.68479,-79.46661999999999,M6M 1G9,M6M 
43.63973,-79.39768000000001,M5V 0J9,M5V 
43.772890000000004,-79.37565,M2K 1K5,M2K 
43.6577,-79.43460999999999,M6H 3H9,M6H 
43.64893,-79.3902,M5V 1P6,M5V 
43.66543,-79.36564,M4X 1B3,M4X 
43.75832,-79.40821,M2N 0K2,M2N 
43.64134,-79.38331,M5J 3A3,M5J 
43.66679,-79.44511,M6H 3X2,M6H 
43.68895,-79.29743,M4C 5A7,M4C 
43.64612,-79.39184,M5V 3P6,M5V 
43.69919,-79.48810999999999,M6M 5B7,M6M 
43.68046,-79.42258000000001,M6G 2K5,M6G 
43.685590000000005,-79.2945,M4E 3E5,M4E 
43.67933,-79.44256,M6E 3K6,M6E 
43.6831,-79.34716,M4K 1Y7,M4K 
43.68991,-79.34107,M4J 3V5,M4J 
43.7967,-79.41126,M2M 2S8,M2M 
43.696059999999996,-79.55216,M9R 1S9,M9R 
43.64261,-79.38091999999999,M5J 0B1,M5J 
43.646,-79.44556,M6R 1M1,M6R 
43.66479,-79.40695,M5S 2L5,M5S 
43.70604,-79.3948,M4P 1H4,M4P 
43.65587,-79.40655,M5T 1T3,M5T 
43.65726,-79.40666,M5T 1T3,M5T 
43.65765,-79.40808,M5T 1T3,M5T 
43.655609999999996,-79.40619000000001,M5T 1T3,M5T 
43.65593,-79.40626999999999,M5T 1T3,M5T 
43.77284,-79.4392,M2R 1L3,M2R 
43.64374,-79.38064,M5J 0A7,M5J 
43.7837,-79.4352,M2R 2K3,M2R 
43.67137,-79.38515,M4W 1A9,M4W 
43.652429999999995,-79.41656,M6J 2T2,M6J 
43.80283,-79.21285,M1B 1P1,M1B 
43.64375,-79.41563000000001,M6J 2V2,M6J 
43.795770000000005,-79.2793,M1S 2J9,M1S 
43.670970000000004,-79.28716,M4E 3E9,M4E 
43.743109999999994,-79.21034,M1M 3C1,M1M 
43.64163,-79.39206,M5V 3X8,M5V 
43.64289,-79.39235,M5V 3W6,M5V 
43.64132,-79.42990999999999,M6K 1K1,M6K 
43.6682,-79.39013,M5S 2W9,M5S 
43.74921,-79.40231,M2P 1T4,M2P 
43.627959999999995,-79.50678,M8Z 3X4,M8Z 
43.7224,-79.45546999999999,M6A 1N9,M6A 
43.64266,-79.38109,M5J 0A6,M5J 
43.67268,-79.41074,M5R 3B7,M5R 
43.66603,-79.3819,M4Y 2E5,M4Y 
43.66834,-79.37613,M4X 1W6,M4X 
43.67293,-79.30816999999999,M4L 3P7,M4L 
43.65452,-79.43862,M6H 3N8,M6H 
43.64532,-79.3906,M5V 3W2,M5V 
43.79531,-79.33968,M2J 3X7,M2J 
43.66182,-79.44126999999999,M6H 3S6,M6H 
43.66326,-79.4125,M6G 2P4,M6G 
43.6697,-79.37435,M4X 1N1,M4X 
43.717209999999994,-79.27448000000001,M1L 1Y5,M1L 
43.68207,-79.29548,M4E 3A9,M4E 
43.66702,-79.47655,M6P 2Y5,M6P 
43.766059999999996,-79.38003,M2K 1H7,M2K 
43.65643,-79.39301999999999,M5T 1K5,M5T 
43.69464,-79.27662,M1L 1G6,M1L 
43.66114,-79.50676999999999,M8X 1X3,M8X 
43.666059999999995,-79.36419000000001,M4X 1B5,M4X 
43.70454,-79.39509,M4S 1T4,M4S 
43.724140000000006,-79.4087,M5M 1A8,M5M 
43.66343,-79.47152,M6P 2V4,M6P 
43.764759999999995,-79.50459000000001,M3J 3S9,M3J 
43.69808,-79.43887,M6E 2G6,M6E 
43.78073,-79.41676,M2N 2E8,M2N 
43.66282,-79.43063000000001,M6H 2Z7,M6H 
43.64949,-79.38649000000001,M5H 4C9,M5H 
43.67014,-79.31968,M4L 2Z5,M4L 
43.77258,-79.34637,M2J 0E2,M2J 
43.67708,-79.36106,M4K 2L3,M4K 
43.6731,-79.41285,M5R 3G8,M5R 
43.72164,-79.45475,M6A 1S2,M6A 
43.58936,-79.5439,M8W 0A4,M8W 
43.75265,-79.33235,M3A 2T1,M3A 
43.77142,-79.37935,M2K 1K8,M2K 
43.64613,-79.38818,M5V 3P5,M5V 
43.71099,-79.28955,M1L 1V4,M1L 
43.60888,-79.55608000000001,M9C 0A5,M9C 
43.71073,-79.40659000000001,M4R 1G6,M4R 
43.6529,-79.4158,M6J 2T2,M6J 
43.6568,-79.36152,M5A 3B9,M5A 
43.673970000000004,-79.32499,M4L 2X2,M4L 
43.66502,-79.47119,M6P 2V4,M6P 
43.77961,-79.41216999999999,M2N 0E1,M2N 
43.67641,-79.42262,M6G 3C6,M6G 
43.63577,-79.40225,M5V 3J6,M5V 
43.63623,-79.3977,M5V 3M8,M5V 
43.81057,-79.32521,M1W 2W9,M1W 
43.635670000000005,-79.40125,M5V 3J6,M5V 
43.67407,-79.40236,M5R 2M2,M5R 
43.6566,-79.39650999999999,M5T 2B6,M5T 
43.647220000000004,-79.48807,M6S 5A6,M6S 
43.68564,-79.42266,M6C 2L9,M6C 
43.70094,-79.43966,M6B 4C6,M6B 
43.64203,-79.41368,M6K 3M2,M6K 
43.66588,-79.36747,M4X 1P3,M4X 
43.656040000000004,-79.41769000000001,M6G 1B8,M6G 
43.64135,-79.38293,M5J 3A3,M5J 
43.63531,-79.40413000000001,M5V 4A2,M5V 
43.64298,-79.3812,M5J 2Z2,M5J 
43.656240000000004,-79.40301,M5T 1S2,M5T 
43.666740000000004,-79.39001,M5S 2W9,M5S 
43.64094,-79.41288,M6G 1B9,M6G 
43.76733,-79.49736,M3J 0E2,M3J 
43.64757,-79.39686999999999,M5V 3N3,M5V 
43.71063,-79.33537,M3C 1T1,M3C 
43.72056,-79.40963,M4R 2B4,M4R 
43.68636,-79.3141,M4C 4C1,M4C 
43.72077,-79.40971,M4R 2B4,M4R 
43.6511,-79.40687,M5T 2S3,M5T 
43.66207,-79.43523,M6H 3J3,M6H 
43.74801,-79.29987,M1R 3P2,M1R 
43.64263,-79.3759,M5J 2R9,M5J 
43.67002,-79.39409,M5R 1C4,M5R 
43.64235,-79.38213,M5J 0B1,M5J 
43.764070000000004,-79.49831999999999,M3J 1K7,M3J 
43.764509999999994,-79.49648,M3J 1K7,M3J 
43.641999999999996,-79.37964000000001,M5J 0B6,M5J 
43.638040000000004,-79.42003000000001,M6K 1X1,M6K 
43.6416,-79.38158,M5J 0B1,M5J 
43.66145,-79.38056,M4Y 2P8,M4Y 
43.6512,-79.40779,M6J 2G5,M6J 
43.659620000000004,-79.44211999999999,M6H 1P2,M6H 
43.716229999999996,-79.39317,M4P 2M5,M4P 
43.74272,-79.44225,M3H 1Z9,M3H 
43.638090000000005,-79.40563,M5V 4A2,M5V 
43.7633,-79.40908,M2N 5X8,M2N 
43.641020000000005,-79.38002,M5J 1B7,M5J 
43.67138,-79.39363,M5R 1C4,M5R 
43.74702,-79.31376,M3A 1K1,M3A 
43.74201,-79.52394,M3N 1Z5,M3N 
43.67699,-79.29078,M4E 3J2,M4E 
43.66215,-79.38176999999999,M4Y 2P8,M4Y 
43.70254,-79.39975,M5P 1E9,M5P 
43.80141,-79.31664,M1W 2L5,M1W 
43.64314,-79.38165,M5J 0A7,M5J 
43.63903,-79.38062,M5J 2Y5,M5J 
43.74033,-79.52419,M3N 1Z5,M3N 
43.63982,-79.39666,M5V 4A5,M5V 
43.63988,-79.39596,M5V 4A5,M5V 
43.761590000000005,-79.28329000000001,M1P 1X6,M1P 
43.762879999999996,-79.28264,M1P 1X6,M1P 
43.7196,-79.39057,M4N 1C5,M4N 
43.66016,-79.38079,M5B 2E8,M5B 
43.6647,-79.37637,M4Y 2K1,M4Y 
43.76299,-79.3215,M3A 3M3,M3A 
43.64131,-79.39229,M5V 3V2,M5V 
43.70625,-79.40159,M5P 2C6,M5P 
43.65202,-79.4085,M6J 2G7,M6J 
43.66151,-79.51086,M8X 1Y6,M8X 
43.769259999999996,-79.49922,M3J 0C7,M3J 
43.79829,-79.38659,M2M 4C6,M2M 
43.68199,-79.35743000000001,M4K 2R7,M4K 
43.66939,-79.41375,M5R 3G5,M5R 
43.64678,-79.3916,M5V 1P6,M5V 
43.68954,-79.45151,M6E 1Y5,M6E 
43.66056,-79.3808,M5B 2E8,M5B 
43.66843,-79.42685999999999,M6G 1X4,M6G 
43.72248,-79.45519,M6A 1S2,M6A 
43.64151,-79.38335,M5J 3A3,M5J 
43.638259999999995,-79.4036,M5V 4A1,M5V 
43.76833,-79.37196,M2K 0B4,M2K 
43.64685,-79.39445,M5V 2J5,M5V 
43.68788,-79.30739,M4C 4L7,M4C 
43.642070000000004,-79.38043,M5J 0c3,M5J 
43.63604,-79.40359000000001,M5V 4A2,M5V 
43.658120000000004,-79.39966,M5T 2G6,M5T 
43.64139,-79.38213,M5J 0B1,M5J 
43.641659999999995,-79.44029,M6R 1A4,M6R 
43.66977,-79.39385,M5R 1C4,M5R 
43.72213,-79.45640999999999,M6A 0B9,M6A 
43.658970000000004,-79.41467,M6G 2Y3,M6G 
43.62226,-79.48316,M8V 0B2,M8V 
43.6709,-79.42968,M6G 3V9,M6G 
43.6861,-79.39858000000001,M4V 2E7,M4V 
43.63892,-79.39715,M5V 0J8,M5V 
43.7845,-79.39726,M2M 1Z1,M2M 
43.75357,-79.42291,M2N 2L7,M2N 
43.73469,-79.59191,M9V 1N8,M9V 
43.645379999999996,-79.42619,M6J 3K3,M6J 
43.66319,-79.41153,M5S 2R6,M5S 
43.6461,-79.39134,M5V 2G3,M5V 
43.63369,-79.43687,M6K 1C1,M6K 
43.66807,-79.48019000000001,M6N 1H5,M6N 
43.64438,-79.38989000000001,M5V 0E9,M5V 
43.796209999999995,-79.22263000000001,M1B 1H6,M1B 
43.79616,-79.22193,M1B 1H6,M1B 
43.756609999999995,-79.40556,M2N 7E2,M2N 
43.66859,-79.42631,M6G 1X4,M6G 
43.66878,-79.4269,M6G 1X4,M6G 
43.66077,-79.42289,M6G 3L7,M6G 
43.79249,-79.29061,M1S 1C8,M1S 
43.66003,-79.42201999999999,M6G 3L7,M6G 
43.667809999999996,-79.42779,M6G 1X4,M6G 
43.730779999999996,-79.53616,M9M 0B1,M9M 
43.6609,-79.42329000000001,M6G 3L7,M6G 
43.71833,-79.41601999999999,M5N 2H7,M5N 
43.6686,-79.41688,M6G 1V2,M6G 
43.64385,-79.44698000000001,M6R 1K2,M6R 
43.62338,-79.48268,M8V 0C2,M8V 
43.65959,-79.37144,M5A 2S2,M5A 
43.663540000000005,-79.3757,M5A 3W7,M5A 
43.662040000000005,-79.44064,M6H 3S6,M6H 
43.67541,-79.27888,M1N 1A5,M1N 
43.65255,-79.36991,M5A 0L4,M5A 
43.798390000000005,-79.29994,M1T 2Y7,M1T 
43.64237,-79.37856,M5J 1B7,M5J 
43.672470000000004,-79.39001999999999,M5R 1G1,M5R 
43.7673,-79.38025999999999,M2K 1A6,M2K 
43.6617,-79.38427,M4Y 3G5,M4Y 
43.643,-79.39265999999999,M5V 0K3,M5V 
43.722120000000004,-79.58686,M9W 5J2,M9W 
43.74264,-79.24429,M1J OB1,M1J 
43.66767,-79.4206,M6G 3B3,M6G 
43.76814,-79.49750999999999,M3J 0E3,M3J 
43.65945,-79.41034,M5S 2R1,M5S 
43.6513,-79.42656,M6J 3H4,M6J 
43.65607,-79.57713000000001,M9C 4J1,M9C 
43.65748,-79.57531999999999,M9C 4J1,M9C 
43.64865,-79.41113,M6J 3N4,M6J 
43.63981,-79.3994,M5V 0J9,M5V 
43.70816,-79.43332,M6B 1N2,M6B 
43.6714,-79.38828000000001,M4W 2J1,M4W 
43.79852,-79.29983,M1T 2Y7,M1T 
43.73127,-79.53466,M9M 0B1,M9M 
43.66363,-79.43171,M6H 3C2,M6H 
43.65382,-79.42215999999999,M6G 1C9,M6G 
43.76951,-79.50015,M3J 0K9,M3J 
43.66138,-79.38665999999999,M4Y 3G5,M4Y 
43.64141,-79.43051,M6K 2J2,M6K 
43.723440000000004,-79.40209,M4N 2K5,M4N 
43.813829999999996,-79.2757,M1V 1C8,M1V 
43.65647,-79.57739000000001,M9C 4J1,M9C 
43.653059999999996,-79.40236999999999,M5T 1H7,M5T 
43.70558,-79.4232,M5N 2N2,M5N 
43.67111,-79.38894,M4W 2J1,M4W 
43.79861,-79.29909,M1T 2Y7,M1T 
43.67277,-79.39085,M5R 1G1,M5R 
43.819829999999996,-79.22176999999999,M1X 1Y9,M1X 
43.69305,-79.26485,M1N 3C6,M1N 
43.65344,-79.39996,M5T 1H7,M5T 
43.65351,-79.40245999999999,M5T 1H7,M5T 
43.640840000000004,-79.39296,M5V 3V2,M5V 
43.67238,-79.40105,M5R 2M2,M5R 
43.66502,-79.37415,M4Y 2K1,M4Y 
43.66503,-79.37557,M4Y 2K1,M4Y 
43.66448,-79.37420999999999,M4Y 2K1,M4Y 
43.665620000000004,-79.37625,M4Y 2K1,M4Y 
43.66445,-79.37561,M4Y 2K1,M4Y 
43.7655,-79.38431,M2K 0B9,M2K 
43.64982,-79.40841,M6J 2J1,M6J 
43.66015,-79.38119,M5B 1L3,M5B 
43.647059999999996,-79.4134,M6J 2R5,M6J 
43.64452,-79.39260999999999,M5V 3T4,M5V 
43.65269,-79.41275999999999,M6J 2N1,M6J 
43.79752,-79.33579,M2H 3A9,M2H 
43.650859999999994,-79.42609,M6J 3H3,M6J 
43.66297,-79.37605,M4Y 3C1,M4Y 
43.762640000000005,-79.4095,M2N 7K1,M2N 
43.65403,-79.39543,M5T 1J9,M5T 
43.68394,-79.46627,M6M 1E8,M6M 
43.69239,-79.32108000000001,M4C 2N5,M4C 
43.68589,-79.5545,M9R 3C7,M9R 
43.7609,-79.40969,M2N 0G5,M2N 
43.61039,-79.49543,M8V 2V5,M8V 
43.80563,-79.32267,M1W 1X8,M1W 
43.66353,-79.32030999999999,M4L 2W3,M4L 
43.6529,-79.40201,M5T 1H7,M5T 
43.66057,-79.3865,M5G 2J8,M5G 
43.647009999999995,-79.39193,M5V 0G6,M5V 
43.6437,-79.41339,M6J 1G9,M6J 
43.761829999999996,-79.40961999999999,M2N 7K1,M2N 
43.63962,-79.42736,M6K 1X2,M6K 
43.77086,-79.43744000000001,M2R 1H8,M2R 
43.66816,-79.37479,M4X 1L1,M4X 
43.63637,-79.40534,M5V 4A2,M5V 
43.64283,-79.42543,M6J 1J6,M6J 
43.60717,-79.49534,M8V 2T8,M8V 
43.662859999999995,-79.42224,M6G 3K3,M6G 
43.67111,-79.39509,M5R 1C4,M5R 
43.66873,-79.33511999999999,M4M 3A6,M4M 
43.67608,-79.32282,M4L 2Z7,M4L 
43.653420000000004,-79.40125,M5T 1H7,M5T 
43.80001,-79.29926,M1T 2Y7,M1T 
43.64785,-79.39199,M5V 0G6,M5V 
43.65143,-79.42215,M6J 3A3,M6J 
43.66648,-79.3746,M4Y 2K1,M4Y 
43.77988,-79.41438000000001,M2N 4N4,M2N 
43.62522,-79.48783,M8Y 0A7,M8Y 
43.773920000000004,-79.30875999999999,M1T 1M5,M1T 
43.68204,-79.29249,M4E 1W6,M4E 
43.79994,-79.29974,M1T 2Y7,M1T 
43.65797,-79.41526,M6G 3A7,M6G 
43.791579999999996,-79.44228000000001,M2R 2S7,M2R 
43.69357,-79.45501,M6E 4E4,M6E 
43.64963,-79.38253,M5H 0B1,M5H 
43.671490000000006,-79.39421,M5R 1C4,M5R 
43.75946,-79.40682,M2N 2T9,M2N 
43.66705,-79.44707,M6H 0C2,M6H 
43.67747,-79.43692,M6H 2Y3,M6H 
43.66044,-79.38152,M5B 2E8,M5B 
43.639359999999996,-79.38159,M5J 2Y5,M5J 
43.65845,-79.40314000000001,M5T 1S3,M5T 
43.744890000000005,-79.3587,M3B 1N5,M3B 
43.67072,-79.29369,M4E 2X1,M4E 
43.65815,-79.44360999999999,M6H 3Y3,M6H 
43.64001,-79.39646,M5V 4A5,M5V 
43.66726,-79.5188,M9A 4B5,M9A 
43.63841,-79.44436999999999,M6R 1B1,M6R 
43.658429999999996,-79.38611999999999,M5G 2J8,M5G 
43.66946,-79.30111,M4L 3T2,M4L 
43.66933,-79.39366,M5R 1C4,M5R 
43.742709999999995,-79.24403000000001,M1J OB1,M1J 
43.70895,-79.28401,M1L 4V4,M1L 
43.65057,-79.4483,M6R 1T8,M6R 
43.637409999999996,-79.40401999999999,M5V 4A1,M5V 
43.71042,-79.28398,M1L 4V4,M1L 
43.652409999999996,-79.45076999999999,M6R 2N4,M6R 
43.66987,-79.3939,M5R 1C4,M5R 
43.6859,-79.43115,M6C 3L4,M6C 
43.68226,-79.33182,M4J 1M8,M4J 
43.64352,-79.38036,M5J 0A7,M5J 
43.696979999999996,-79.31635,M4C 4G3,M4C 
43.64094,-79.39806,M5V 4A5,M5V 
43.65728,-79.41875999999999,M6G 3G1,M6G 
43.64203,-79.42353,M6J 3S8,M6J 
43.66607,-79.3474,M4M 1Y5,M4M 
43.66775,-79.37801999999999,M4Y 1M3,M4Y 
43.67007,-79.42945999999999,M6G 3V9,M6G 
43.77348,-79.30715,M1T 1M5,M1T 
43.787440000000004,-79.4103,M2M 2C4,M2M 
43.663129999999995,-79.37369,M4X 1L8,M4X 
43.80486,-79.31475999999999,M1W 2H3,M1W 
43.709509999999995,-79.39516,M4P 1T6,M4P 
43.641529999999996,-79.38285,M5J 0B1,M5J 
43.66386,-79.45068,M6H 4K5,M6H 
43.65508,-79.48591,M6S 3Y8,M6S 
43.64213,-79.4163,M6K 3N3,M6K 
43.6582,-79.41923,M6G 3G1,M6G 
43.65643,-79.41923,M6G 3G1,M6G 
43.64236,-79.40039,M5V 3N5,M5V 
43.79992,-79.30136999999999,M1T 2Y7,M1T 
43.704409999999996,-79.29404,M1L 2R5,M1L 
43.70581,-79.29382,M1L 2R5,M1L 
43.678779999999996,-79.41582,M6G 2M9,M6G 
43.67953,-79.34248000000001,M4J 2Z5,M4J 
43.73503,-79.43884,M3H 1S9,M3H 
43.77997,-79.41211,M2N 7E6,M2N 
43.70395,-79.39095,M4S 2L2,M4S 
43.6395,-79.39782,M5V 0J9,M5V 
43.660740000000004,-79.46269000000001,M6P 2K1,M6P 
43.70799,-79.39141,M4P 2L2,M4P 
43.64262,-79.42505,M6J 0B1,M6J 
43.73572,-79.20971999999999,M1M 1K6,M1M 
43.67835,-79.34919000000001,M4K 1P7,M4K 
43.66409,-79.40559,M5S 2M4,M5S 
43.76846,-79.49649000000001,M3J 0E2,M3J 
43.681740000000005,-79.43914000000001,M6E 3C4,M6E 
43.745059999999995,-79.49076,M3M 3J8,M3M 
43.6706,-79.39479,M5R 1C4,M5R 
43.708709999999996,-79.39838,M4P 1R2,M4P 
43.64162,-79.38064,M5J 0B1,M5J 
43.64258,-79.38113,M5J 0A7,M5J 
43.644859999999994,-79.38889,M5V 0E9,M5V 
43.64893,-79.42949,M6J 1Y6,M6J 
43.71065,-79.38892,M4P 1V9,M4P 
43.7433,-79.24432,M1J 1Z7,M1J 
43.645509999999994,-79.52790999999999,M9A 0A4,M9A 
43.67398,-79.40630999999999,M5R 2T8,M5R 
43.755720000000004,-79.40673000000001,M2N 7G3,M2N 
43.66207,-79.34992,M4M 1R3,M4M 
43.6816,-79.39661,M4V 1E5,M4V 
43.662459999999996,-79.46486999999999,M6P 1N9,M6P 
43.63792,-79.4033,M5V 0H8,M5V 
43.65097,-79.44449,M6R 1S1,M6R 
43.635329999999996,-79.4298,M6K 2J6,M6K 
43.77019,-79.3948,M2N 3L2,M2N 
43.66535,-79.38602,M4Y 0B6,M4Y 
43.641020000000005,-79.39558000000001,M5V 4B3,M5V 
43.75192,-79.25196,M1J 1T9,M1J 
43.66004,-79.42705,M6H 2T3,M6H 
43.65475,-79.39756,M5T 1L7,M5T 
43.70626,-79.39492,M4S 2H4,M4S 
43.65824,-79.37246999999999,M5A 2N8,M5A 
43.65469,-79.39735,M5T 1L7,M5T 
43.65481,-79.39603000000001,M5T 1L7,M5T 
43.654579999999996,-79.39676,M5T 1L7,M5T 
43.669290000000004,-79.41873000000001,M6G 2Z5,M6G 
43.6786,-79.34899,M4K 1P7,M4K 
43.6417,-79.38264000000001,M5J 0B1,M5J 
